BenchmarkMatrix.testThreads:·gc.alloc.rate.norm,1500,avgt,5,18209591.921,±,3268.244
BenchmarkMatrix.testThreads:·gc.churn.G1_Eden_Space,1500,avgt,5,42.717,±,92.018
BenchmarkMatrix.testThreads:·gc.churn.G1_Eden_Space.norm,1500,avgt,5,37232513.969,±,80147598.927
BenchmarkMatrix.testThreads:·gc.count,1500,avgt,5,4.000,counts
BenchmarkMatrix.testThreads:·gc.time,1500,avgt,5,18.000,ms
BenchmarkMatrix.testThreads:·stack,1500,avgt,NaN,---
BenchmarkMatrix.testThreads,2048,avgt,5,1659.698,±,61.834
BenchmarkMatrix.testThreads:·gc.alloc.rate,2048,avgt,5,18.601,±,0.799
BenchmarkMatrix.testThreads:·gc.alloc.rate.norm,2048,avgt,5,33837155.390,±,10115.882
BenchmarkMatrix.testThreads:·gc.churn.G1_Eden_Space,2048,avgt,5,45.595,±,161.517
BenchmarkMatrix.testThreads:·gc.churn.G1_Eden_Space.norm,2048,avgt,5,83067192.076,±,294876706.491
BenchmarkMatrix.testThreads:·gc.churn.G1_Survivor_Space,2048,avgt,5,0.431,±,3.710
BenchmarkMatrix.testThreads:·gc.churn.G1_Survivor_Space.norm,2048,avgt,5,782163.657,±,6734664.974
BenchmarkMatrix.testThreads:·gc.count,2048,avgt,5,3.000,counts
BenchmarkMatrix.testThreads:·gc.time,2048,avgt,5,22.000,ms
BenchmarkMatrix.testThreads:·stack,2048,avgt,NaN,---
BenchmarkMatrix.testThreads,2500,avgt,5,3442.082,±,249.738
BenchmarkMatrix.testThreads:·gc.alloc.rate,2500,avgt,5,13.294,±,0.888
BenchmarkMatrix.testThreads:·gc.alloc.rate.norm,2500,avgt,5,50342340.800,±,22910.290
BenchmarkMatrix.testThreads:·gc.churn.G1_Eden_Space,2500,avgt,5,15.668,±,134.902
BenchmarkMatrix.testThreads:·gc.churn.G1_Eden_Space.norm,2500,avgt,5,59279496.533,±,510414342.744
BenchmarkMatrix.testThreads:·gc.churn.G1_Survivor_Space,2500,avgt,5,0.102,±,0.876
BenchmarkMatrix.testThreads:·gc.churn.G1_Survivor_Space.norm,2500,avgt,5,385037.867,±,3315292.152
BenchmarkMatrix.testThreads:·gc.count,2500,avgt,5,1.000,counts
BenchmarkMatrix.testThreads:·gc.time,2500,avgt,5,14.000,ms
BenchmarkMatrix.testThreads:·stack,2500,avgt,NaN,---
BenchmarkMatrix.testThreads,3000,avgt,5,6492.610,±,188.228
BenchmarkMatrix.testThreads:·gc.alloc.rate,3000,avgt,5,10.235,±,0.291
BenchmarkMatrix.testThreads:·gc.alloc.rate.norm,3000,avgt,5,72408431.200,±,23034.299
BenchmarkMatrix.testThreads:·gc.churn.G1_Eden_Space,3000,avgt,5,13.135,±,113.100
BenchmarkMatrix.testThreads:·gc.churn.G1_Eden_Space.norm,3000,avgt,5,93532979.200,±,805347158.717
BenchmarkMatrix.testThreads:·gc.count,3000,avgt,5,1.000,counts
BenchmarkMatrix.testThreads:·gc.time,3000,avgt,5,50.000,ms
BenchmarkMatrix.testThreads:·stack,3000,avgt,NaN,---
BenchmarkMatrix.testParallelStreams,5000,avgt,1,75744.977,0,0
BenchmarkMatrix.testThreads,5000,avgt,1,70946.724,0,0
BenchmarkMatrix.testParallelStreams,7000,avgt,1,183964.200,0,0
BenchmarkMatrix.testThreads,7000,avgt,1,179667.676,0,0
BenchmarkMatrix.testParallelStreams,10000,avgt,1,593451.955,0,0
BenchmarkMatrix.testThreads,10000,avgt,1,611911.148,0,0
